Nation,Display Name,Accepted Answers,Source,Generated ID
England,Dean Henderson,Henderson; Henderson Dean,FIFA-SQUAD-PDF,fifa-england-dean-henderson
England,Declan Rice,Rice; Rice Declan,FIFA-SQUAD-PDF,fifa-england-declan-rice
England,Djed Spence,Spence; Spence Djed,FIFA-SQUAD-PDF,fifa-england-djed-spence
England,Eberechi Eze,Eze; Eze Eberechi,FIFA-SQUAD-PDF,fifa-england-eberechi-eze
England,Elliot Anderson,Anderson; Anderson Elliot,FIFA-SQUAD-PDF,fifa-england-elliot-anderson
England,Ezri Konsa,Konsa; Konsa Ezri,FIFA-SQUAD-PDF,fifa-england-ezri-konsa
England,Harry Kane,Kane; Kane Harry,FIFA-SQUAD-PDF,fifa-england-harry-kane
England,Ivan Toney,Toney; Toney Ivan,FIFA-SQUAD-PDF,fifa-england-ivan-toney
England,James Trafford,Trafford; Trafford James,FIFA-SQUAD-PDF,fifa-england-james-trafford
England,Jarell Quansah,Quansah; Quansah Jarell,FIFA-SQUAD-PDF,fifa-england-jarell-quansah
England,John Stones,Stones; Stones John,FIFA-SQUAD-PDF,fifa-england-john-stones
England,Jordan Henderson,Henderson; Henderson Jordan,FIFA-SQUAD-PDF,fifa-england-jordan-henderson
England,Jordan Pickford,Pickford; Pickford Jordan,FIFA-SQUAD-PDF,fifa-england-jordan-pickford
England,Jude Bellingham,Bellingham; Bellingham Jude,FIFA-SQUAD-PDF,fifa-england-jude-bellingham
England,Kobbie Mainoo,Mainoo; Mainoo Kobbie,FIFA-SQUAD-PDF,fifa-england-kobbie-mainoo
England,Marc Guehi,Guehi; Guehi Marc,FIFA-SQUAD-PDF,fifa-england-marc-guehi
England,Marcus Rashford,Rashford; Rashford Marcus,FIFA-SQUAD-PDF,fifa-england-marcus-rashford
England,Morgan Rogers,Rogers; Rogers Morgan,FIFA-SQUAD-PDF,fifa-england-morgan-rogers
England,Nico Oreilly,Oreilly; Oreilly Nico,FIFA-SQUAD-PDF,fifa-england-nico-oreilly
England,Noni Madueke,Madueke; Madueke Noni,FIFA-SQUAD-PDF,fifa-england-noni-madueke
England,Ollie Watkins,Watkins; Watkins Ollie,FIFA-SQUAD-PDF,fifa-england-ollie-watkins
England,Reece James,James; James Reece,FIFA-SQUAD-PDF,fifa-england-reece-james
England,Tino Livramento,Livramento; Livramento Tino,FIFA-SQUAD-PDF,fifa-england-tino-livramento
France,Adrien Rabiot,Rabiot; Rabiot Adrien,FIFA-SQUAD-PDF,fifa-france-adrien-rabiot
France,Aurelien Tchouameni,Tchouameni; Tchouameni Aurelien,FIFA-SQUAD-PDF,fifa-france-aurelien-tchouameni
France,Bradley Barcola,Barcola; Barcola Bradley,FIFA-SQUAD-PDF,fifa-france-bradley-barcola
France,Brice Samba,Samba; Samba Brice,FIFA-SQUAD-PDF,fifa-france-brice-samba
France,Dayot Upamecano,Upamecano; Upamecano Dayot,FIFA-SQUAD-PDF,fifa-france-dayot-upamecano
France,Desire Doue,Doue; Doue Desire,FIFA-SQUAD-PDF,fifa-france-desire-doue
France,Ibrahima Konate,Konate; Konate Ibrahima,FIFA-SQUAD-PDF,fifa-france-ibrahima-konate
France,Jean Mateta,Mateta; Mateta Jean,FIFA-SQUAD-PDF,fifa-france-jean-mateta
France,Jules Kounde,Kounde; Kounde Jules,FIFA-SQUAD-PDF,fifa-france-jules-kounde
France,Kylian Mbappe,Mbappe; Mbappe Kylian,FIFA-SQUAD-PDF,fifa-france-kylian-mbappe
France,Lucas Digne,Digne; Digne Lucas,FIFA-SQUAD-PDF,fifa-france-lucas-digne
France,Lucas Hernandez,Hernandez; Hernandez Lucas,FIFA-SQUAD-PDF,fifa-france-lucas-hernandez
France,Maghnes Akliouche,Akliouche; Akliouche Maghnes,FIFA-SQUAD-PDF,fifa-france-maghnes-akliouche
France,Malo Gusto,Gusto; Gusto Malo,FIFA-SQUAD-PDF,fifa-france-malo-gusto
France,Manu Kone,Kone; Kone Manu,FIFA-SQUAD-PDF,fifa-france-manu-kone
France,Marcus Thuram,Thuram; Thuram Marcus,FIFA-SQUAD-PDF,fifa-france-marcus-thuram
France,Maxence Lacroix,Lacroix; Lacroix Maxence,FIFA-SQUAD-PDF,fifa-france-maxence-lacroix
France,Michael Olise,Olise; Olise Michael,FIFA-SQUAD-PDF,fifa-france-michael-olise
France,Mike Maignan,Maignan; Maignan Mike,FIFA-SQUAD-PDF,fifa-france-mike-maignan
France,Ngolo Kante,Kante; Kante Ngolo,FIFA-SQUAD-PDF,fifa-france-ngolo-kante
France,Ousmane Dembele,Dembele; Dembele Ousmane,FIFA-SQUAD-PDF,fifa-france-ousmane-dembele
France,Rayan Cherki,Cherki; Cherki Rayan,FIFA-SQUAD-PDF,fifa-france-rayan-cherki
France,Robin Risser,Risser; Risser Robin,FIFA-SQUAD-PDF,fifa-france-robin-risser
France,Theo Hernandez,Hernandez; Hernandez Theo,FIFA-SQUAD-PDF,fifa-france-theo-hernandez
France,Warren Zaire-Emery,Zaire-Emery; Zaire-Emery Warren,FIFA-SQUAD-PDF,fifa-france-warren-zaire-emery
France,William Saliba,Saliba; Saliba William,FIFA-SQUAD-PDF,fifa-france-william-saliba
Germany,Aleksandar Pavlovic,Pavlovic; Pavlovic Aleksandar,FIFA-SQUAD-PDF,fifa-germany-aleksandar-pavlovic
Germany,Alexander Nuebel,Nuebel; Nuebel Alexander,FIFA-SQUAD-PDF,fifa-germany-alexander-nuebel
Germany,Angelo Stiller,Stiller; Stiller Angelo,FIFA-SQUAD-PDF,fifa-germany-angelo-stiller
Germany,Antonio Ruediger,Ruediger; Ruediger Antonio,FIFA-SQUAD-PDF,fifa-germany-antonio-ruediger
Germany,Assan Ouedraogo,Ouedraogo; Ouedraogo Assan,FIFA-SQUAD-PDF,fifa-germany-assan-ouedraogo
Germany,David Raum,Raum; Raum David,FIFA-SQUAD-PDF,fifa-germany-david-raum
Germany,Deniz Undav,Undav; Undav Deniz,FIFA-SQUAD-PDF,fifa-germany-deniz-undav
Germany,Felix Nmecha,Nmecha; Nmecha Felix,FIFA-SQUAD-PDF,fifa-germany-felix-nmecha
Germany,Florian Wirtz,Wirtz; Wirtz Florian,FIFA-SQUAD-PDF,fifa-germany-florian-wirtz
Germany,Jamal Musiala,Musiala; Musiala Jamal,FIFA-SQUAD-PDF,fifa-germany-jamal-musiala
Germany,Jamie Leweling,Leweling; Leweling Jamie,FIFA-SQUAD-PDF,fifa-germany-jamie-leweling
Germany,Jonathan Tah,Tah; Tah Jonathan,FIFA-SQUAD-PDF,fifa-germany-jonathan-tah
Germany,Joshua Kimmich,Kimmich; Kimmich Joshua,FIFA-SQUAD-PDF,fifa-germany-joshua-kimmich
Germany,Kai Havertz,Havertz; Havertz Kai,FIFA-SQUAD-PDF,fifa-germany-kai-havertz
Germany,Leon Goretzka,Goretzka; Goretzka Leon,FIFA-SQUAD-PDF,fifa-germany-leon-goretzka
Germany,Leroy Sane,Sane; Sane Leroy,FIFA-SQUAD-PDF,fifa-germany-leroy-sane
Germany,Malick Thiaw,Thiaw; Thiaw Malick,FIFA-SQUAD-PDF,fifa-germany-malick-thiaw
Germany,Manuel Neuer,Neuer; Neuer Manuel,FIFA-SQUAD-PDF,fifa-germany-manuel-neuer
Germany,Maximilian Beier,Beier; Beier Maximilian,FIFA-SQUAD-PDF,fifa-germany-maximilian-beier
Germany,Nadiem Amiri,Amiri; Amiri Nadiem,FIFA-SQUAD-PDF,fifa-germany-nadiem-amiri
Germany,Nathaniel Brown,Brown; Brown Nathaniel,FIFA-SQUAD-PDF,fifa-germany-nathaniel-brown
Germany,Nick Woltemade,Woltemade; Woltemade Nick,FIFA-SQUAD-PDF,fifa-germany-nick-woltemade
Germany,Nico Schlotterbeck,Schlotterbeck; Schlotterbeck Nico,FIFA-SQUAD-PDF,fifa-germany-nico-schlotterbeck
Germany,Oliver Baumann,Baumann; Baumann Oliver,FIFA-SQUAD-PDF,fifa-germany-oliver-baumann
Germany,Pascal Gross,Gross; Gross Pascal,FIFA-SQUAD-PDF,fifa-germany-pascal-gross
Germany,Waldemar Anton,Anton; Anton Waldemar,FIFA-SQUAD-PDF,fifa-germany-waldemar-anton
Ghana,Abdul Fatawu,Fatawu; Fatawu Abdul,FIFA-SQUAD-PDF,fifa-ghana-abdul-fatawu
Ghana,Abdul Mumin,Mumin; Mumin Abdul,FIFA-SQUAD-PDF,fifa-ghana-abdul-mumin
Ghana,Alidu Seidu,Seidu; Seidu Alidu,FIFA-SQUAD-PDF,fifa-ghana-alidu-seidu
Ghana,Antoine Semenyo,Semenyo; Semenyo Antoine,FIFA-SQUAD-PDF,fifa-ghana-antoine-semenyo
Ghana,Augustine Boakye,Boakye; Boakye Augustine,FIFA-SQUAD-PDF,fifa-ghana-augustine-boakye
Ghana,Baba Rahman,Rahman; Rahman Baba,FIFA-SQUAD-PDF,fifa-ghana-baba-rahman
Ghana,Benjamin Asare,Asare; Asare Benjamin,FIFA-SQUAD-PDF,fifa-ghana-benjamin-asare
Ghana,Brandon Thomas-Asante,Thomas-Asante; Thomas-Asante Brandon,FIFA-SQUAD-PDF,fifa-ghana-brandon-thomas-asante
Ghana,Caleb Yirenkyi,Yirenkyi; Yirenkyi Caleb,FIFA-SQUAD-PDF,fifa-ghana-caleb-yirenkyi
Ghana,Christopher Baah,Baah; Baah Christopher,FIFA-SQUAD-PDF,fifa-ghana-christopher-baah
Ghana,Derrick Luckassen,Luckassen; Luckassen Derrick,FIFA-SQUAD-PDF,fifa-ghana-derrick-luckassen
Ghana,Elisha Owusu,Owusu; Owusu Elisha,FIFA-SQUAD-PDF,fifa-ghana-elisha-owusu
Ghana,Ernest Nuamah,Nuamah; Nuamah Ernest,FIFA-SQUAD-PDF,fifa-ghana-ernest-nuamah
Ghana,Gideon Mensah,Mensah; Mensah Gideon,FIFA-SQUAD-PDF,fifa-ghana-gideon-mensah
Ghana,Inaki Williams,Williams; Williams Inaki,FIFA-SQUAD-PDF,fifa-ghana-inaki-williams
Ghana,Jerome Opoku,Opoku; Opoku Jerome,FIFA-SQUAD-PDF,fifa-ghana-jerome-opoku
Ghana,Jonas Adjetey,Adjetey; Adjetey Jonas,FIFA-SQUAD-PDF,fifa-ghana-jonas-adjetey
Ghana,Jordan Ayew,Ayew; Ayew Jordan,FIFA-SQUAD-PDF,fifa-ghana-jordan-ayew
Ghana,Joseph Anang,Anang; Anang Joseph,FIFA-SQUAD-PDF,fifa-ghana-joseph-anang
Ghana,Kamaldeen Sulemana,Sulemana; Sulemana Kamaldeen,FIFA-SQUAD-PDF,fifa-ghana-kamaldeen-sulemana
Ghana,Kojo Oppong,Oppong; Oppong Kojo,FIFA-SQUAD-PDF,fifa-ghana-kojo-oppong
Ghana,Kwasi Sibo,Sibo; Sibo Kwasi,FIFA-SQUAD-PDF,fifa-ghana-kwasi-sibo
Ghana,Lawrence Zigi,Zigi; Zigi Lawrence,FIFA-SQUAD-PDF,fifa-ghana-lawrence-zigi
Ghana,Marvin Senaya,Senaya; Senaya Marvin,FIFA-SQUAD-PDF,fifa-ghana-marvin-senaya
Ghana,Prince Adu,Adu; Adu Prince,FIFA-SQUAD-PDF,fifa-ghana-prince-adu
Ghana,Thomas Partey,Partey; Partey Thomas,FIFA-SQUAD-PDF,fifa-ghana-thomas-partey
Haiti,Alexandre Pierre,Pierre; Pierre Alexandre,FIFA-SQUAD-PDF,fifa-haiti-alexandre-pierre
Haiti,Carl Sainte,Sainte; Sainte Carl,FIFA-SQUAD-PDF,fifa-haiti-carl-sainte
Haiti,Carlens Arcus,Arcus; Arcus Carlens,FIFA-SQUAD-PDF,fifa-haiti-carlens-arcus
Haiti,Danley Jean Jacques,Jean Jacques; Jean Jacques Danley,FIFA-SQUAD-PDF,fifa-haiti-danley-jean-jacques
Haiti,Derrick Etienne,Etienne; Etienne Derrick,FIFA-SQUAD-PDF,fifa-haiti-derrick-etienne
Haiti,Dominique Simon,Simon; Simon Dominique,FIFA-SQUAD-PDF,fifa-haiti-dominique-simon
Haiti,Duckens Nazon,Nazon; Nazon Duckens,FIFA-SQUAD-PDF,fifa-haiti-duckens-nazon
Haiti,Frantzdy Pierrot,Pierrot; Pierrot Frantzdy,FIFA-SQUAD-PDF,fifa-haiti-frantzdy-pierrot
Haiti,Hannes Delcroix,Delcroix; Delcroix Hannes,FIFA-SQUAD-PDF,fifa-haiti-hannes-delcroix
Haiti,Jean Bellegarde,Bellegarde; Bellegarde Jean,FIFA-SQUAD-PDF,fifa-haiti-jean-bellegarde
Haiti,Jean Duverne,Duverne; Duverne Jean,FIFA-SQUAD-PDF,fifa-haiti-jean-duverne
Haiti,Johny Placide,Placide; Placide Johny,FIFA-SQUAD-PDF,fifa-haiti-johny-placide
Haiti,Josue Casimir,Casimir; Casimir Josue,FIFA-SQUAD-PDF,fifa-haiti-josue-casimir
Haiti,Josue Duverger,Duverger; Duverger Josue,FIFA-SQUAD-PDF,fifa-haiti-josue-duverger
Haiti,Keeto Thermoncy,Thermoncy; Thermoncy Keeto,FIFA-SQUAD-PDF,fifa-haiti-keeto-thermoncy
Haiti,Lenny Joseph,Joseph; Joseph Lenny,FIFA-SQUAD-PDF,fifa-haiti-lenny-joseph
Haiti,Leverton Pierre,Pierre; Pierre Leverton,FIFA-SQUAD-PDF,fifa-haiti-leverton-pierre
Haiti,Louicius Deedson,Deedson; Deedson Louicius,FIFA-SQUAD-PDF,fifa-haiti-louicius-deedson
Haiti,Markhus Lacroix,Lacroix; Lacroix Markhus,FIFA-SQUAD-PDF,fifa-haiti-markhus-lacroix
Haiti,Martin Experience,Experience; Experience Martin,FIFA-SQUAD-PDF,fifa-haiti-martin-experience
Haiti,Ricardo Ade,Ade; Ade Ricardo,FIFA-SQUAD-PDF,fifa-haiti-ricardo-ade
Haiti,Ruben Providence,Providence; Providence Ruben,FIFA-SQUAD-PDF,fifa-haiti-ruben-providence
Haiti,Wilguens Paugain,Paugain; Paugain Wilguens,FIFA-SQUAD-PDF,fifa-haiti-wilguens-paugain
Haiti,Wilson Isidor,Isidor; Isidor Wilson,FIFA-SQUAD-PDF,fifa-haiti-wilson-isidor
Haiti,Woodensky Pierre,Pierre; Pierre Woodensky,FIFA-SQUAD-PDF,fifa-haiti-woodensky-pierre
Haiti,Yassin Fortune,Fortune; Fortune Yassin,FIFA-SQUAD-PDF,fifa-haiti-yassin-fortune
IR Iran,Ali Alipour,Alipour; Alipour Ali,FIFA-SQUAD-PDF,fifa-ir-iran-ali-alipour
IR Iran,Ali Nemati,Nemati; Nemati Ali,FIFA-SQUAD-PDF,fifa-ir-iran-ali-nemati
IR Iran,Alireza Beiranvand,Beiranvand; Beiranvand Alireza,FIFA-SQUAD-PDF,fifa-ir-iran-alireza-beiranvand
IR Iran,Alireza Jahanbakhsh,Jahanbakhsh; Jahanbakhsh Alireza,FIFA-SQUAD-PDF,fifa-ir-iran-alireza-jahanbakhsh
IR Iran,Amirhossein Hosseinzadeh,Hosseinzadeh; Hosseinzadeh Amirhossein,FIFA-SQUAD-PDF,fifa-ir-iran-amirhossein-hosseinzadeh
IR Iran,Amirmohammad Razaghinia,Razaghinia; Razaghinia Amirmohammad,FIFA-SQUAD-PDF,fifa-ir-iran-amirmohammad-razaghinia
IR Iran,Arya Yousefi,Yousefi; Yousefi Arya,FIFA-SQUAD-PDF,fifa-ir-iran-arya-yousefi
IR Iran,Danial Iri,Iri; Iri Danial,FIFA-SQUAD-PDF,fifa-ir-iran-danial-iri
IR Iran,Dennis Dargahi,Dargahi; Dargahi Dennis,FIFA-SQUAD-PDF,fifa-ir-iran-dennis-dargahi
IR Iran,Ehsan Hajisafi,Hajisafi; Hajisafi Ehsan,FIFA-SQUAD-PDF,fifa-ir-iran-ehsan-hajisafi
IR Iran,Hossein Hosseini,Hosseini; Hosseini Hossein,FIFA-SQUAD-PDF,fifa-ir-iran-hossein-hosseini
IR Iran,Hossein Kanani,Kanani; Kanani Hossein,FIFA-SQUAD-PDF,fifa-ir-iran-hossein-kanani
IR Iran,Mehdi Ghayedi,Ghayedi; Ghayedi Mehdi,FIFA-SQUAD-PDF,fifa-ir-iran-mehdi-ghayedi
IR Iran,Mehdi Taremi,Taremi; Taremi Mehdi,FIFA-SQUAD-PDF,fifa-ir-iran-mehdi-taremi
IR Iran,Mehdi Torabi,Torabi; Torabi Mehdi,FIFA-SQUAD-PDF,fifa-ir-iran-mehdi-torabi
IR Iran,Milad Mohammadi,Mohammadi; Mohammadi Milad,FIFA-SQUAD-PDF,fifa-ir-iran-milad-mohammadi
IR Iran,Mohammad Ghorbani,Ghorbani; Ghorbani Mohammad,FIFA-SQUAD-PDF,fifa-ir-iran-mohammad-ghorbani
IR Iran,Mohammad Mohebbi,Mohebbi; Mohebbi Mohammad,FIFA-SQUAD-PDF,fifa-ir-iran-mohammad-mohebbi
IR Iran,Payam Niazmand,Niazmand; Niazmand Payam,FIFA-SQUAD-PDF,fifa-ir-iran-payam-niazmand
IR Iran,Ramin Rezaeian,Rezaeian; Rezaeian Ramin,FIFA-SQUAD-PDF,fifa-ir-iran-ramin-rezaeian
IR Iran,Roozbeh Cheshmi,Cheshmi; Cheshmi Roozbeh,FIFA-SQUAD-PDF,fifa-ir-iran-roozbeh-cheshmi
IR Iran,Saeid Ezatolahi,Ezatolahi; Ezatolahi Saeid,FIFA-SQUAD-PDF,fifa-ir-iran-saeid-ezatolahi
IR Iran,Saleh Hardani,Hardani; Hardani Saleh,FIFA-SQUAD-PDF,fifa-ir-iran-saleh-hardani
IR Iran,Saman Ghoddos,Ghoddos; Ghoddos Saman,FIFA-SQUAD-PDF,fifa-ir-iran-saman-ghoddos
IR Iran,Shahriyar Moghanloo,Moghanloo; Moghanloo Shahriyar,FIFA-SQUAD-PDF,fifa-ir-iran-shahriyar-moghanloo
IR Iran,Shoja Khalilzadeh,Khalilzadeh; Khalilzadeh Shoja,FIFA-SQUAD-PDF,fifa-ir-iran-shoja-khalilzadeh
Iraq,Ahmed Basil,Ahmed Basil Ahmed; Basil,FIFA-SQUAD-PDF,fifa-iraq-ahmed-basil
Iraq,Ahmed Maknazi,Ahmed Maknazi Ahmed; Maknazi,FIFA-SQUAD-PDF,fifa-iraq-ahmed-maknazi
Iraq,Ahmed Qasim,Ahmed Qasim Ahmed; Qasim,FIFA-SQUAD-PDF,fifa-iraq-ahmed-qasim
Iraq,Aimar Sher,Aimar Sher Aimar; Sher,FIFA-SQUAD-PDF,fifa-iraq-aimar-sher
Iraq,Akam Hashim,Akam Hashim Akam; Hashim,FIFA-SQUAD-PDF,fifa-iraq-akam-hashim
Iraq,Ali Alhamadi,Ali Alhamadi Ali; Alhamadi,FIFA-SQUAD-PDF,fifa-iraq-ali-alhamadi
Iraq,Ali Jasim,Ali Jasim Ali; Jasim,FIFA-SQUAD-PDF,fifa-iraq-ali-jasim
Iraq,Ali Yousif,Ali Yousif Ali; Yousif,FIFA-SQUAD-PDF,fifa-iraq-ali-yousif
Iraq,Amir Alammari,Amir Alammari Amir; Alammari,FIFA-SQUAD-PDF,fifa-iraq-amir-alammari
Iraq,Aymen Hussein,Aymen Hussein Aymen; Hussein,FIFA-SQUAD-PDF,fifa-iraq-aymen-hussein
Iraq,Fahad Talib,Fahad Talib Fahad; Talib,FIFA-SQUAD-PDF,fifa-iraq-fahad-talib
Iraq,Frans Putros,Frans Putros Frans; Putros,FIFA-SQUAD-PDF,fifa-iraq-frans-putros
Iraq,Hussein Ali,Hussein Ali Hussein; Ali,FIFA-SQUAD-PDF,fifa-iraq-hussein-ali
Iraq,Ibrahim Bayesh,Ibrahim Bayesh Ibrahim; Bayesh,FIFA-SQUAD-PDF,fifa-iraq-ibrahim-bayesh
Iraq,Jalal Hassan,Jalal Hassan Jalal; Hassan,FIFA-SQUAD-PDF,fifa-iraq-jalal-hassan
Iraq,Kevin Yakob,Kevin Yakob Kevin; Yakob,FIFA-SQUAD-PDF,fifa-iraq-kevin-yakob
Iraq,Marko Farji,Marko Farji Marko; Farji,FIFA-SQUAD-PDF,fifa-iraq-marko-farji
Iraq,Merchas Doski,Merchas Doski Merchas; Doski,FIFA-SQUAD-PDF,fifa-iraq-merchas-doski
Iraq,Mohanad Ali,Mohanad Ali Mohanad; Ali,FIFA-SQUAD-PDF,fifa-iraq-mohanad-ali
Iraq,Munaf Younus,Munaf Younus Munaf; Younus,FIFA-SQUAD-PDF,fifa-iraq-munaf-younus
Iraq,Mustafa Saadoon,Mustafa Saadoon Mustafa; Saadoon,FIFA-SQUAD-PDF,fifa-iraq-mustafa-saadoon
Iraq,Rebin Sulaka,Rebin Sulaka Rebin; Sulaka,FIFA-SQUAD-PDF,fifa-iraq-rebin-sulaka
Iraq,Youssef Amyn,Youssef Amyn Youssef; Amyn,FIFA-SQUAD-PDF,fifa-iraq-youssef-amyn
Iraq,Zaid Ismael,Zaid Ismael Zaid; Ismael,FIFA-SQUAD-PDF,fifa-iraq-zaid-ismael
Iraq,Zaid Tahseen,Zaid Tahseen Zaid; Tahseen,FIFA-SQUAD-PDF,fifa-iraq-zaid-tahseen
Iraq,Zidane Iqbal,Zidane Iqbal Zidane; Iqbal,FIFA-SQUAD-PDF,fifa-iraq-zidane-iqbal
Japan,Ao Tanaka,Tanaka; Tanaka Ao,FIFA-SQUAD-PDF,fifa-japan-ao-tanaka
Japan,Ayase Ueda,Ueda; Ueda Ayase,FIFA-SQUAD-PDF,fifa-japan-ayase-ueda
Japan,Ayumu Seko,Seko; Seko Ayumu,FIFA-SQUAD-PDF,fifa-japan-ayumu-seko
Japan,Daichi Kamada,Kamada; Kamada Daichi,FIFA-SQUAD-PDF,fifa-japan-daichi-kamada
Japan,Daizen Maeda,Maeda; Maeda Daizen,FIFA-SQUAD-PDF,fifa-japan-daizen-maeda
Japan,Hiroki Ito,Ito; Ito Hiroki,FIFA-SQUAD-PDF,fifa-japan-hiroki-ito
Japan,Junnosuke Suzuki,Suzuki; Suzuki Junnosuke,FIFA-SQUAD-PDF,fifa-japan-junnosuke-suzuki
Japan,Junya Ito,Ito; Ito Junya,FIFA-SQUAD-PDF,fifa-japan-junya-ito
Japan,Kaishu Sano,Sano; Sano Kaishu,FIFA-SQUAD-PDF,fifa-japan-kaishu-sano
Japan,Keisuke Goto,Goto; Goto Keisuke,FIFA-SQUAD-PDF,fifa-japan-keisuke-goto
Japan,Keisuke Osako,Osako; Osako Keisuke,FIFA-SQUAD-PDF,fifa-japan-keisuke-osako
Japan,Keito Nakamura,Nakamura; Nakamura Keito,FIFA-SQUAD-PDF,fifa-japan-keito-nakamura
Japan,Kento Shiogai,Shiogai; Shiogai Kento,FIFA-SQUAD-PDF,fifa-japan-kento-shiogai
Japan,Koki Ogawa,Ogawa; Ogawa Koki,FIFA-SQUAD-PDF,fifa-japan-koki-ogawa
Japan,Kou Itakura,Itakura; Itakura Kou,FIFA-SQUAD-PDF,fifa-japan-kou-itakura
Japan,Ritsu Doan,Doan; Doan Ritsu,FIFA-SQUAD-PDF,fifa-japan-ritsu-doan
Japan,Shogo Taniguchi,Taniguchi; Taniguchi Shogo,FIFA-SQUAD-PDF,fifa-japan-shogo-taniguchi
Japan,Takefusa Kubo,Kubo; Kubo Takefusa,FIFA-SQUAD-PDF,fifa-japan-takefusa-kubo
Japan,Takehiro Tomiyasu,Tomiyasu; Tomiyasu Takehiro,FIFA-SQUAD-PDF,fifa-japan-takehiro-tomiyasu
Japan,Tomoki Hayakawa,Hayakawa; Hayakawa Tomoki,FIFA-SQUAD-PDF,fifa-japan-tomoki-hayakawa
Japan,Tsuyoshi Watanabe,Watanabe; Watanabe Tsuyoshi,FIFA-SQUAD-PDF,fifa-japan-tsuyoshi-watanabe
Japan,Wataru Endo,Endo; Endo Wataru,FIFA-SQUAD-PDF,fifa-japan-wataru-endo
Japan,Yuito Suzuki,Suzuki; Suzuki Yuito,FIFA-SQUAD-PDF,fifa-japan-yuito-suzuki
Japan,Yukinari Sugawara,Sugawara; Sugawara Yukinari,FIFA-SQUAD-PDF,fifa-japan-yukinari-sugawara
Japan,Yuto Nagatomo,Nagatomo; Nagatomo Yuto,FIFA-SQUAD-PDF,fifa-japan-yuto-nagatomo
Japan,Zion Suzuki,Suzuki; Suzuki Zion,FIFA-SQUAD-PDF,fifa-japan-zion-suzuki
Jordan,Abdallah Alfakhori,Abdallah Alfakhori Abdallah; Alfakhori,FIFA-SQUAD-PDF,fifa-jordan-abdallah-alfakhori
Jordan,Abdallah Nasib,Abdallah Nasib Abdallah; Nasib,FIFA-SQUAD-PDF,fifa-jordan-abdallah-nasib
Jordan,Ali Azaizeh,Ali Azaizeh Ali; Azaizeh,FIFA-SQUAD-PDF,fifa-jordan-ali-azaizeh
Jordan,Ali Olwan,Ali Olwan Ali; Olwan,FIFA-SQUAD-PDF,fifa-jordan-ali-olwan
Jordan,Amer Jamous,Amer Jamous Amer; Jamous,FIFA-SQUAD-PDF,fifa-jordan-amer-jamous
Jordan,Anas Badawi,Anas Badawi Anas; Badawi,FIFA-SQUAD-PDF,fifa-jordan-anas-badawi
Jordan,Ehsan Haddad,Ehsan Haddad Ehsan; Haddad,FIFA-SQUAD-PDF,fifa-jordan-ehsan-haddad
Jordan,Husam Abudahab,Husam Abudahab Husam; Abudahab,FIFA-SQUAD-PDF,fifa-jordan-husam-abudahab
Jordan,Ibrahim Sadeh,Ibrahim Sadeh Ibrahim; Sadeh,FIFA-SQUAD-PDF,fifa-jordan-ibrahim-sadeh
Jordan,Mahmoud Almardi,Mahmoud Almardi Mahmoud; Almardi,FIFA-SQUAD-PDF,fifa-jordan-mahmoud-almardi
Jordan,Mohammad Abualnadi,Mohammad Abualnadi Mohammad; Abualnadi,FIFA-SQUAD-PDF,fifa-jordan-mohammad-abualnadi
Jordan,Mohammad Abughoush,Mohammad Abughoush Mohammad; Abughoush,FIFA-SQUAD-PDF,fifa-jordan-mohammad-abughoush
Jordan,Mohammad Abuhasheesh,Mohammad Abuhasheesh Mohammad; Abuhasheesh,FIFA-SQUAD-PDF,fifa-jordan-mohammad-abuhasheesh
Jordan,Mohammad Abuzraiq,Mohammad Abuzraiq Mohammad; Abuzraiq,FIFA-SQUAD-PDF,fifa-jordan-mohammad-abuzraiq
Jordan,Mohammad Aldaoud,Mohammad Aldaoud Mohammad; Aldaoud,FIFA-SQUAD-PDF,fifa-jordan-mohammad-aldaoud
Jordan,Mohannad Abutaha,Mohannad Abutaha Mohannad; Abutaha,FIFA-SQUAD-PDF,fifa-jordan-mohannad-abutaha
Jordan,Mousa Altamari,Mousa Altamari Mousa; Altamari,FIFA-SQUAD-PDF,fifa-jordan-mousa-altamari
Jordan,Nizar Alrashdan,Nizar Alrashdan Nizar; Alrashdan,FIFA-SQUAD-PDF,fifa-jordan-nizar-alrashdan
Jordan,Noor Alrawabdeh,Noor Alrawabdeh Noor; Alrawabdeh,FIFA-SQUAD-PDF,fifa-jordan-noor-alrawabdeh
Jordan,Noureddin Nour Baniateyah,Nour Baniateyah; Nour Baniateyah Noureddin,FIFA-SQUAD-PDF,fifa-jordan-noureddin-nour-baniateyah
Jordan,Odeh Fakhoury,Odeh Fakhoury Odeh; Fakhoury,FIFA-SQUAD-PDF,fifa-jordan-odeh-fakhoury
Jordan,Raja Rajaei Ayed,Rajaei Ayed; Rajaei Ayed Raja,FIFA-SQUAD-PDF,fifa-jordan-raja-rajaei-ayed
Jordan,Sa Saed Alrosan,Saed Alrosan; Saed Alrosan Sa,FIFA-SQUAD-PDF,fifa-jordan-sa-saed-alrosan
Jordan,Saleem Obaid,Saleem Obaid Saleem; Obaid,FIFA-SQUAD-PDF,fifa-jordan-saleem-obaid
Jordan,Yazan Alarab,Yazan Alarab Yazan; Alarab,FIFA-SQUAD-PDF,fifa-jordan-yazan-alarab
